BLDG ID, STREET ADDRESS, ZIP CODE, LAST REG, RC COUNT, DOCKET NO, CASE TYPE, CASE STATUS, FILING DATE, CLOSING DATE, CLOSE CODE, STAFF ID, MCI ITEM, CLAIM COST, ALLOW COST, WK BEG DT
373504, 2222 E 18TH ST BROOKLYN NY, 11229, 2019, 0, AS210063OM, OM, CLOSED, 07/25/2012, 09/23/2013, GP, ROM-00059-13, WASTE COMPACTOR, 10343.13, 9500.00, 04/18/2012
373504, 2222 E 18TH ST BROOKLYN NY, 11229, 2019, 0, HM210071OM, OM, OPEN, 01/09/2019, N/A, GP, MJK1, POINTING & RELATED, 49080.00, 0, 04/13/2018
373504, 2222 E 18TH ST BROOKLYN NY, 11229, 2019, 0, HM210071OM, OM, OPEN, 01/09/2019, N/A, GP, MJK1, ROOF & RELATED, 42150.00, 0, 05/17/2018
303754, 131 E 19TH ST BROOKLYN NY, 11226, 2019, 0, GN230067OM, OM, CLOSED, 02/23/2018, 05/22/2019, GP, RRO-00047-19, BOILER/BURNER, 148000.00, 142213.00, 11/21/2016
303754, 131 E 19TH ST BROOKLYN NY, 11226, 2019, 0, GN230067OM, OM, CLOSED, 02/23/2018, 05/22/2019, GP, RRO-00047-19, ELEVATOR UPGRADING, 50000.00, 48662.70, 02/07/2017
303754, 131 E 19TH ST BROOKLYN NY, 11226, 2019, 0, GN230067OM, OM, CLOSED, 02/23/2018, 05/22/2019, GP, RRO-00047-19, INTERCOM, 1950.00, 0.00, 11/17/2017
330953, 183 E 19TH ST BROOKLYN NY, 11226, 2020, 0, AW210035X, X, CLOSED, 11/26/2012, 12/13/2012, GP, RX-00007-12
330953, 183 E 19TH ST BROOKLYN NY, 11226, 2020, 0, EM210085OM, OM, CLOSED, 01/29/2016, 08/04/2016, GP, ROM-00133-16, BURNER, 89000.00, 88263.00, 11/08/2014
330953, 183 E 19TH ST BROOKLYN NY, 11226, 2020, 0, HN210069OM, OM, OPEN, 02/22/2019, N/A, GP, MNM, HALLWAY FLOORING, 30267.00, 0, 03/05/2018
330953, 183 E 19TH ST BROOKLYN NY, 11226, 2020, 0, HN210069OM, OM, OPEN, 02/22/2019, N/A, GP, MNM, HALLWY WINDOWS/DOORS, 96324.75, 0, 02/17/2015
330953, 183 E 19TH ST BROOKLYN NY, 11226, 2020, 0, HN210069OM, OM, OPEN, 02/22/2019, N/A, GP, MNM, RPZ VALVE INSTALLED, 15200.00, 0, 09/01/2015
330953, 183 E 19TH ST BROOKLYN NY, 11226, 2020, 0, HN210069OM, OM, OPEN, 02/22/2019, N/A, GP, MNM, BOOSTER PUMP/RPZ REL, 19220.00, 0, 10/05/2016
330953, 183 E 19TH ST BROOKLYN NY, 11226, 2020, 0, HN210069OM, OM, OPEN, 02/22/2019, N/A, GP, MNM, SPRINKLER SYSTEM, 143500.00, 0, 10/25/2017
330953, 183 E 19TH ST BROOKLYN NY, 11226, 2020, 0, HN210069OM, OM, OPEN, 02/22/2019, N/A, GP, MNM, FIRE ALARM SYSTEM, 51370.00, 0, 11/08/2017
330953, 183 E 19TH ST BROOKLYN NY, 11226, 2020, 0, HM210088OM, OM, OPEN, 01/18/2019, N/A, GP, MSA, ELEVATOR UPGRADING, 375000.00, 0, 07/05/2018
329870, 2512 E 19TH ST BROOKLYN NY, 11235, 2020, 0, AV210047X, X, CLOSED, 10/19/2012, 10/23/2012, CW, RX-00012-12
339641, 82 E 19TH ST BROOKLYN NY, 11226, 2020, 0, ZJ210044OM, OM, CLOSED, 10/28/2011, 05/30/2012, GP, ROM-00037-12, ELEVATOR MODERNIZED, 153735.00, 150735.00, 10/21/2009
339641, 82 E 19TH ST BROOKLYN NY, 11226, 2020, 0, DQ210093OM, OM, CLOSED, 05/06/2015, 11/09/2015, GR, ROM-00075-15, NEW ROOF, 525000.00, 525000.00, 04/20/2014
308826, 49 E 19TH ST BROOKLYN NY, 11226, 2020, 0, YA210033X, X, CLOSED, 01/26/2010, 02/23/2011, GR, RXX-000104-20
308826, 49 E 19TH ST BROOKLYN NY, 11226, 2020, 0, FX210108OM, OM, OPEN, 12/28/2017, N/A, GR, MSM, FACADE, 207220.30, 0, 10/15/2015
308826, 49 E 19TH ST BROOKLYN NY, 11226, 2020, 0, FX210108OM, OM, OPEN, 12/28/2017, N/A, GR, MSM, NEW ROOF, 104875.00, 0, 10/15/2015
308826, 49 E 19TH ST BROOKLYN NY, 11226, 2020, 0, HM210114OM, OM, OPEN, 01/11/2019, N/A, GR, MJC, ELEVATOR UPGRADING, 272282.50, 0, 12/31/2016
308826, 49 E 19TH ST BROOKLYN NY, 11226, 2020, 0, HM210114OM, OM, OPEN, 01/11/2019, N/A, GR, MJC, HALLWAY WINDOWS, 15600.00, 0, 03/01/2017
308826, 49 E 19TH ST BROOKLYN NY, 11226, 2020, 0, HM210114OM, OM, OPEN, 01/11/2019, N/A, GR, MJC, BACKFLOW PREVENTER, 6100.00, 0, 09/15/2016
333087, 50 E 19TH ST BROOKLYN NY, 11226, 2020, 0, AV210024X, X, CLOSED, 10/17/2012, 11/14/2012, GR, RX-00011-12
333087, 50 E 19TH ST BROOKLYN NY, 11226, 2020, 0, AV210028X, X, CLOSED, 10/17/2012, 12/12/2012, GR, RX-00011-12
333087, 50 E 19TH ST BROOKLYN NY, 11226, 2020, 0, ER210057OM, OM, CLOSED, 06/23/2016, 06/13/2017, GP, ROM-00054-17, ELEVATOR UPGRADING, 78650.00, 77487.80, 10/28/2015
333087, 50 E 19TH ST BROOKLYN NY, 11226, 2020, 0, GM210022OM, OM, CLOSED, 01/02/2018, 05/23/2018, GP, ROM-00050-18, BACKFLOW DEVICE, 9750.00, 9400.00, 08/15/2017
333087, 50 E 19TH ST BROOKLYN NY, 11226, 2020, 0, GS210001X, X, OPEN, 07/12/2018, N/A, GP, X50
373604, 65 E 19TH ST BROOKLYN NY, 11226, 2020, 0, DT210028OM, OM, CLOSED, 08/06/2015, 11/02/2016, GP, ROM-00114-16, ELEVATOR UPGRADING, 81200.00, 80006.90, 08/12/2014
373604, 65 E 19TH ST BROOKLYN NY, 11226, 2020, 0, EU210039X, X, CLOSED, 09/14/2016, 04/05/2018, CW, MX66
373604, 65 E 19TH ST BROOKLYN NY, 11226, 2020, 0, EU210067OM, OM, CLOSED, 09/29/2016, 04/25/2017, GP, ROM-00031-17, BACKFLOW PREVENTER, 29000.00, 28003.20, 07/23/2014
373604, 65 E 19TH ST BROOKLYN NY, 11226, 2020, 0, FO210028X, X, CLOSED, 03/30/2017, 05/12/2017, GR, RX-00005-17
373604, 65 E 19TH ST BROOKLYN NY, 11226, 2020, 0, HM210018OM, OM, CLOSED, 01/02/2019, 10/14/2020, GP, M66, EXTERIOR RESTORATION, 223218.00, 222288.00, 06/02/2017
324576, 120 E 19TH ST BROOKLYN NY, 11226, 2020, 0, GS210092OM, OM, OPEN, 07/13/2018, N/A, NONE, MPB, FACADE RESTORATION, 303250.00, 0, 06/28/2016
324576, 120 E 19TH ST BROOKLYN NY, 11226, 2020, 0, GS210092OM, OM, OPEN, 07/13/2018, N/A, NONE, MPB, ENGINEERING FEES, 19030.00, 0, 06/14/2016
324576, 120 E 19TH ST BROOKLYN NY, 11226, 2020, 0, GS210092OM, OM, OPEN, 07/13/2018, N/A, NONE, MPB, BACKFLOW PREVENTER, 14475.00, 0, 09/17/2015
324576, 120 E 19TH ST BROOKLYN NY, 11226, 2020, 0, GS210092OM, OM, OPEN, 07/13/2018, N/A, NONE, MPB, ENTRANCE DOORS, 12520.63, 0, 03/25/2015
324576, 120 E 19TH ST BROOKLYN NY, 11226, 2020, 0, GS210092OM, OM, OPEN, 07/13/2018, N/A, NONE, MPB, COMMON AREA DOORS, 6423.62, 0, 03/25/2015
324576, 120 E 19TH ST BROOKLYN NY, 11226, 2020, 0, GS210092OM, OM, OPEN, 07/13/2018, N/A, NONE, MPB, COMMON AREA WINDOWS, 23168.61, 0, 03/25/2015
324576, 120 E 19TH ST BROOKLYN NY, 11226, 2020, 0, GS210092OM, OM, OPEN, 07/13/2018, N/A, NONE, MPB, NEW COMPACTOR, 19000.00, 0, 08/25/2016
348824, 141 E 19TH ST BROOKLYN NY, 11226, 2020, 0, XF210060OM, OM, CLOSED, 06/12/2009, 09/30/2011, GR, RISF-00101-18, NEW ROOF, 72520.00, 72520.00, 07/10/2008
348824, 141 E 19TH ST BROOKLYN NY, 11226, 2020, 0, XF210060OM, OM, CLOSED, 06/12/2009, 09/30/2011, GR, RISF-00101-18, SECURITY SYSTEM, 4660.13, 4660.13, 11/08/2008
348824, 141 E 19TH ST BROOKLYN NY, 11226, 2020, 0, AP210078OM, OM, CLOSED, 04/30/2012, 06/27/2013, GP, ROM-00039-13, REWIRING, 181570.00, 177912.25, 10/02/2011
348824, 141 E 19TH ST BROOKLYN NY, 11226, 2020, 0, BN210010X, X, CLOSED, 02/14/2013, 04/04/2013, GR, RX-00003-13
348824, 141 E 19TH ST BROOKLYN NY, 11226, 2020, 0, BT210014X, X, CLOSED, 08/06/2013, 09/09/2013, GP, RX-00011-13
348824, 141 E 19TH ST BROOKLYN NY, 11226, 2020, 0, EV210047OM, OM, CLOSED, 10/21/2016, 04/20/2017, GP, ROM-00029-17, ELEVATOR UPGRADING, 162000.00, 160261.00, 06/30/2015
348824, 141 E 19TH ST BROOKLYN NY, 11226, 2020, 0, EV210047OM, OM, CLOSED, 10/21/2016, 04/20/2017, GP, ROM-00029-17, EXTERIOR RESTORATION, 105200.00, 104738.20, 03/29/2016
348824, 141 E 19TH ST BROOKLYN NY, 11226, 2020, 0, EV210047OM, OM, CLOSED, 10/21/2016, 04/20/2017, GP, ROM-00029-17, ENTRANCE DOOR/LOCK, 7994.53, 7994.53, 11/07/2014
348824, 141 E 19TH ST BROOKLYN NY, 11226, 2020, 0, EV210047OM, OM, CLOSED, 10/21/2016, 04/20/2017, GP, ROM-00029-17, BACKFLOW PREVENTER, 6525.00, 5980.00, 11/01/2014
348824, 141 E 19TH ST BROOKLYN NY, 11226, 2020, 0, GW210060OM, OM, CLOSED, 11/16/2018, 04/04/2019, GR, ROM-00026-19, HALLWAY WINDOWS, 21500.00, 21500.00, 10/09/2018
341944, 146 E 19TH ST BROOKLYN NY, 11226, 2020, 1, EM230037OM, OM, CLOSED, 01/22/2016, 07/21/2016, GP, ROM-00071-16, GAS PIPING, 164000.00, 162952.00, 11/22/2014
341944, 146 E 19TH ST BROOKLYN NY, 11226, 2020, 1, EM230037OM, OM, CLOSED, 01/22/2016, 07/21/2016, GP, ROM-00071-16, FACADE RESTORATION, 90000.00, 88776.90, 08/08/2014
337120, 150 E 19TH ST BROOKLYN NY, 11226, 2020, 0, HR210237OM, OM, OPEN, 06/17/2019, N/A, NONE, MKH, BRICK POINTING, 31125.00, 0, 11/21/2018
337120, 150 E 19TH ST BROOKLYN NY, 11226, 2020, 0, HR210237OM, OM, OPEN, 06/17/2019, N/A, NONE, MKH, NEW ROOF, 35000.00, 0, 11/05/2018
337120, 150 E 19TH ST BROOKLYN NY, 11226, 2020, 0, HR210237OM, OM, OPEN, 06/17/2019, N/A, NONE, MKH, SKYLIGHT, 1800.00, 0, 05/06/2019
319114, 182 E 19TH ST BROOKLYN NY, 11226, 2020, 0, BT210001OM, OM, CLOSED, 08/01/2013, 09/17/2014, GP, ROM-00052-14, BOILER/BURNER, 33800.00, 33095.00, 06/15/2012
319114, 182 E 19TH ST BROOKLYN NY, 11226, 2020, 0, BT210001OM, OM, CLOSED, 08/01/2013, 09/17/2014, GP, ROM-00052-14, HEAT TIMER COMPUTER, 1679.54, 1542.63, 11/27/2012
319114, 182 E 19TH ST BROOKLYN NY, 11226, 2020, 0, DP210055X, X, CLOSED, 04/03/2015, 05/08/2015, GP, RX-00004-15
326594, 200 E 19TH ST BROOKLYN NY, 11226, 2020, 0, CW210061OM, OM, CLOSED, 11/12/2014, 12/28/2015, GP, ROM-00076-15, ELEVATOR UPGRADING, 74895.00, 72970.00, 04/10/2014
326594, 200 E 19TH ST BROOKLYN NY, 11226, 2020, 0, CW210061OM, OM, CLOSED, 11/12/2014, 12/28/2015, GP, ROM-00076-15, BACKFLOW PREVENTER, 5200.00, 4850.00, 09/04/2014
326594, 200 E 19TH ST BROOKLYN NY, 11226, 2020, 0, CW210061OM, OM, CLOSED, 11/12/2014, 12/28/2015, GP, ROM-00076-15, TV/SECURITY SYSTEM, 13587.50, 13587.50, 10/12/2012
326594, 200 E 19TH ST BROOKLYN NY, 11226, 2020, 0, GQ210005X, X, CLOSED, 05/29/2018, 06/11/2018, GR, RX-00003-18
300620, 309 E 19TH ST BROOKLYN NY, 11226, 2020, 0, AS210020OM, OM, CLOSED, 07/17/2012, 10/18/2012, GP, ROM-00069-12, ELEVATOR UPGRADING, 135335.00, 134558.50, 06/24/2010
300620, 309 E 19TH ST BROOKLYN NY, 11226, 2020, 0, DR210046OM, OM, CLOSED, 06/15/2015, 02/03/2016, GR, ROM-00015-16, NEW ROOF, 48000.00, 48000.00, 06/25/2014
300620, 309 E 19TH ST BROOKLYN NY, 11226, 2020, 0, DR210046OM, OM, CLOSED, 06/15/2015, 02/03/2016, GR, ROM-00015-16, INTERCOM, 32000.00, 32000.00, 12/15/2014
300620, 309 E 19TH ST BROOKLYN NY, 11226, 2020, 0, DR210046OM, OM, CLOSED, 06/15/2015, 02/03/2016, GR, ROM-00015-16, BUILDING ENTR. DOORS, 10000.00, 10000.00, 11/11/2014
300620, 309 E 19TH ST BROOKLYN NY, 11226, 2020, 0, EU210077OM, OM, CLOSED, 09/29/2016, 03/03/2017, GR, ROM-00022-17, BOILER/BURNER, 133943.50, 133943.50, 08/20/2014
337128, 341 E 19TH ST BROOKLYN NY, 11226, 2018, 0, ZB210035OM, OM, CLOSED, 02/15/2011, 11/10/2011, GP, RISF-00088-14, WIRING UPGRADE, 80500.00, 78958.75, 09/25/2008
337128, 341 E 19TH ST BROOKLYN NY, 11226, 2018, 0, ZB210035OM, OM, CLOSED, 02/15/2011, 11/10/2011, GP, RISF-00088-14, EXTERIOR RESTORATION, 62750.00, 62750.00, 08/14/2009
337128, 341 E 19TH ST BROOKLYN NY, 11226, 2018, 0, ZB210035OM, OM, CLOSED, 02/15/2011, 11/10/2011, GP, RISF-00088-14, ELEVATOR UPGRADING, 61275.00, 61110.00, 05/01/2008
337128, 341 E 19TH ST BROOKLYN NY, 11226, 2018, 0, ZB210035OM, OM, CLOSED, 02/15/2011, 11/10/2011, GP, RISF-00088-14, COMPACTOR, 9200.00, 9200.00, 11/29/2009
337128, 341 E 19TH ST BROOKLYN NY, 11226, 2018, 0, DS210003X, X, CLOSED, 07/06/2015, 09/09/2015, GR, RX-00005-15
317069, 349 E 19TH ST BROOKLYN NY, 11226, 2020, 0, BQ210027X, X, CLOSED, 05/24/2013, 06/10/2013, GR, RX-00005-13
317069, 349 E 19TH ST BROOKLYN NY, 11226, 2020, 0, FM210027OM, OM, CLOSED, 01/27/2017, 06/23/2017, GP, ROM-00051-17, ELEVATOR UPGRADING, 144406.27, 142708.47, 05/28/2016
317069, 349 E 19TH ST BROOKLYN NY, 11226, 2020, 0, FM210027OM, OM, CLOSED, 01/27/2017, 06/23/2017, GP, ROM-00051-17, POINTING/EXTER REST., 102915.00, 101562.90, 03/21/2016
317069, 349 E 19TH ST BROOKLYN NY, 11226, 2020, 0, FM210027OM, OM, CLOSED, 01/27/2017, 06/23/2017, GP, ROM-00051-17, RPZ VALVE/BACKFLOW, 6525.00, 5765.00, 07/24/2014
373304, 350 E 19TH ST BROOKLYN NY, 11226, 2020, 0, XI210060OM, OM, CLOSED, 09/10/2009, 07/14/2010, GR, RISF-00015-14, ENTRANCE DOOR, 8180.00, 8180.00, 09/14/2007
373304, 350 E 19TH ST BROOKLYN NY, 11226, 2020, 0, BS210005OM, OM, CLOSED, 07/01/2013, 11/17/2014, GP, RISF-00066-16, EXTERIOR RESTORATION, 85905.00, 85220.00, 02/13/2013
373304, 350 E 19TH ST BROOKLYN NY, 11226, 2020, 0, BS210005OM, OM, CLOSED, 07/01/2013, 11/17/2014, GP, RISF-00066-16, HEAT COMPUTER, 9580.00, 0.00, 06/04/2012
373304, 350 E 19TH ST BROOKLYN NY, 11226, 2020, 0, EN210089OM, OM, CLOSED, 02/25/2016, 10/28/2016, GP, ROM-00105-16, ELEVATOR UPGRADING, 80650.00, 79498.10, 10/14/2015
373304, 350 E 19TH ST BROOKLYN NY, 11226, 2020, 0, EN210089OM, OM, CLOSED, 02/25/2016, 10/28/2016, GP, ROM-00105-16, BACKFLOW DEVICE, 28700.00, 27692.90, 02/07/2014
373304, 350 E 19TH ST BROOKLYN NY, 11226, 2020, 0, GM210070OM, OM, CLOSED, 01/18/2018, 11/29/2018, GP, RRT-00015-18, BOILER/BURNER, 243405.00, 242511.50, 04/06/2016
373304, 350 E 19TH ST BROOKLYN NY, 11226, 2020, 0, GM210070OM, OM, CLOSED, 01/18/2018, 11/29/2018, GP, RRT-00015-18, CONCRETE WORK, 61630.00, 21200.00, 05/18/2016
373304, 350 E 19TH ST BROOKLYN NY, 11226, 2020, 0, GM210070OM, OM, CLOSED, 01/18/2018, 11/29/2018, GP, RRT-00015-18, BOOSTER SYSTEM, 25000.00, 25000.00, 12/21/2016
373304, 350 E 19TH ST BROOKLYN NY, 11226, 2020, 0, GN210009X, X, CLOSED, 02/16/2018, 02/20/2018, GR, RX-00001-18
309858, 601 E 19TH ST BROOKLYN NY, 11226, 2020, 0, DN210015X, X, CLOSED, 02/26/2015, 04/01/2015, CW, RX-00002-15
309858, 601 E 19TH ST BROOKLYN NY, 11226, 2020, 0, DN210017X, X, CLOSED, 02/26/2015, 04/01/2015, CW, RX-00002-15
306257, 1270 E 19TH ST BROOKLYN NY, 11230, 2020, 2, XK230010OM, OM, CLOSED, 11/04/2009, 06/21/2010, GR, RXX-000915-18, ELEVATOR UPGRADING, 150000.00, 150000.00, 04/20/2008
306257, 1270 E 19TH ST BROOKLYN NY, 11230, 2020, 2, XK230010OM, OM, CLOSED, 11/04/2009, 06/21/2010, GR, RXX-000915-18, NEW FRONT DOORS, 14800.00, 14800.00, 02/02/2009
306257, 1270 E 19TH ST BROOKLYN NY, 11230, 2020, 2, XK230010OM, OM, CLOSED, 11/04/2009, 06/21/2010, GR, RXX-000915-18, NEW REAR DOORS, 1200.00, 1200.00, 02/02/2009
306257, 1270 E 19TH ST BROOKLYN NY, 11230, 2020, 2, XK230010OM, OM, CLOSED, 11/04/2009, 06/21/2010, GR, RXX-000915-18, HALLWAY WINDOWS, 7300.00, 7300.00, 02/02/2009
306257, 1270 E 19TH ST BROOKLYN NY, 11230, 2020, 2, BQ230028X, X, CLOSED, 05/24/2013, 06/20/2013, GP, RX-00005-13
331395, 1290 E 19TH ST BROOKLYN NY, 11230, 2020, 0, AP210020OM, OM, CLOSED, 04/05/2012, 08/30/2012, GP, ROM-00083-12, ELEVATOR UPGRADING, 77800.00, 76969.70, 01/06/2010
331395, 1290 E 19TH ST BROOKLYN NY, 11230, 2020, 0, AR210041X, X, CLOSED, 06/22/2012, 09/10/2012, CW, RX-00011-12
305772, 1530 E 19TH ST BROOKLYN NY, 11230, 2020, 1, AP230034OM, OM, CLOSED, 04/05/2012, 08/29/2012, GP, ROM-00058-12, ELEVATOR UPGRADING, 79800.00, 78622.50, 05/13/2010
305772, 1530 E 19TH ST BROOKLYN NY, 11230, 2020, 1, AW230034X, X, CLOSED, 11/26/2012, 12/20/2012, GP, RX-00011-12
333453, 1558 E 19TH ST BROOKLYN NY, 11230, 2020, 0, GM210008X, X, CLOSED, 01/12/2018, 01/12/2018, CW, RX-00001-18
348168, 2245 E 19TH ST BROOKLYN NY, 11229, 2020, 1, AX230015OM, OM, CLOSED, 12/12/2012, 10/03/2013, GP, ROM-00065-13, ELEVATOR UPGRADING, 125000.00, 123819.50, 08/01/2010
348168, 2245 E 19TH ST BROOKLYN NY, 11229, 2020, 1, AX230015OM, OM, CLOSED, 12/12/2012, 10/03/2013, GP, ROM-00065-13, NEW FRONT DOOR, 12200.00, 12200.00, 11/01/2011
348168, 2245 E 19TH ST BROOKLYN NY, 11229, 2020, 1, AX230015OM, OM, CLOSED, 12/12/2012, 10/03/2013, GP, ROM-00065-13, ROOF/POINTING/LINTEL, 157030.00, 156232.10, 05/15/2011
348168, 2245 E 19TH ST BROOKLYN NY, 11229, 2020, 1, FV210039OM, OM, CLOSED, 10/30/2017, 02/02/2018, GP, ROM-00015-18, OIL TANK, 150000.00, 147393.50, 09/05/2017
348168, 2245 E 19TH ST BROOKLYN NY, 11229, 2020, 1, IV230008OM, OM, OPEN, 10/13/2020, N/A, GP, MTN, WATERPROOFING/STUCCO, 51000.00, 0, 10/20/2019
321141, 2507 E 19TH ST BROOKLYN NY, 11235, 2020, 0, ZI210055OM, OM, CLOSED, 09/21/2011, 12/30/2011, GP, RXA-000810-19, BOILER/H. W. HEATERS, 8500.00, 8272.90, 08/11/2009
321141, 2507 E 19TH ST BROOKLYN NY, 11235, 2020, 0, DV210003OM, OM, CLOSED, 10/05/2015, 04/13/2016, GP, ROM-00039-16, POINTNG & WATERPROOF, 21800.00, 20165.00, 09/20/2014
371104, 2680 E 19TH ST BROOKLYN NY, 11235, 2020, 0, CV230098X, X, CLOSED, 10/23/2014, 11/26/2014, CW, RX-00009-14
371104, 2680 E 19TH ST BROOKLYN NY, 11235, 2020, 0, ER210022X, X, CLOSED, 06/13/2016, 06/21/2016, CW, RX-00004-16
332746, 2738 E 19TH ST BROOKLYN NY, 11235, 2007, 0, DN210022X, X, CLOSED, 02/26/2015, 04/01/2015, CW, RX-00002-15
332746, 2738 E 19TH ST BROOKLYN NY, 11235, 2007, 0, GN210011X, X, CLOSED, 02/22/2018, 02/22/2018, CW, RX-00001-18
332746, 2738 E 19TH ST BROOKLYN NY, 11235, 2007, 0, GN210012X, X, CLOSED, 02/22/2018, 02/22/2018, CW, RX-00001-18
344527, 140 E 2ND ST BROOKLYN NY, 11218, 2018, 2, AU230002X, X, CLOSED, 09/05/2012, 09/05/2012, CW, RX-00007-12
313073, 553 E 2ND ST BROOKLYN NY, 11218, 2020, 0, HR210073OM, OM, OPEN, 06/07/2019, N/A, NONE, MJC, ADEQUATE WIRING, 55910.00, 0, 10/08/2018
313073, 553 E 2ND ST BROOKLYN NY, 11218, 2020, 0, HR210073OM, OM, OPEN, 06/07/2019, N/A, NONE, MJC, MAIN ENTRANCE DOORS, 7506.00, 0, 04/17/2018
301530, 780 E 2ND ST BROOKLYN NY, 11218, 2020, 0, AM230045OM, OM, CLOSED, 01/27/2012, 10/27/2014, GP, RISF-00020-16, COURTYARD RESURFACE, 141357.65, 111063.73, 05/02/2010
301530, 780 E 2ND ST BROOKLYN NY, 11218, 2020, 0, AM230045OM, OM, CLOSED, 01/27/2012, 10/27/2014, GP, RISF-00020-16, POINTING, 27200.00, 25368.00, 09/03/2011
315134, 1397 E 2ND ST BROOKLYN NY, 11230, 2018, 0, EP210008X, X, CLOSED, 04/14/2016, 04/14/2016, CW, RX-00002-16
310141, 1447 E 2ND ST BROOKLYN NY, 11230, 2019, 0, CV230020X, X, CLOSED, 10/20/2014, 03/27/2015, CW, RX-00001-15
349198, 546 E 21ST ST BROOKLYN NY, 11226, 2020, 0, YC210001X, X, CLOSED, 03/01/2010, 03/04/2011, GR, RXX-000104-20
349198, 546 E 21ST ST BROOKLYN NY, 11226, 2020, 0, BS210008OM, OM, CLOSED, 07/01/2013, 07/30/2014, DE, ROM-00034-14, EXTERIOR WORK, 65830.00, 0, 04/02/2012
349198, 546 E 21ST ST BROOKLYN NY, 11226, 2020, 0, BS210008OM, OM, CLOSED, 07/01/2013, 07/30/2014, DE, ROM-00034-14, HEAT COMPUTER, 9130.00, 0, 03/21/2012
349198, 546 E 21ST ST BROOKLYN NY, 11226, 2020, 0, EN210003OM, OM, CLOSED, 02/04/2016, 07/13/2017, GP, RISF-00078-18, ELEVATOR UPGRADING, 81200.00, 80048.00, 10/14/2015
349198, 546 E 21ST ST BROOKLYN NY, 11226, 2020, 0, EN210003OM, OM, CLOSED, 02/04/2016, 07/13/2017, GP, RISF-00078-18, BACKFLOW PREVENTOR, 7000.00, 6435.00, 10/14/2013
349198, 546 E 21ST ST BROOKLYN NY, 11226, 2020, 0, FX210003X, X, CLOSED, 12/13/2017, 12/14/2017, GR, RX-00006-17
302158, 75 E 21ST ST BROOKLYN NY, 11226, 2020, 0, ZA210059OM, OM, CLOSED, 01/18/2011, 03/10/2011, VO, M99
302158, 75 E 21ST ST BROOKLYN NY, 11226, 2020, 0, ZB210022OM, OM, CLOSED, 02/18/2011, 04/10/2013, DE, ROM-00023-13, ELEVATOR UPGRADING, 100000.00, 0, 01/04/2010
302158, 75 E 21ST ST BROOKLYN NY, 11226, 2020, 0, ZB210022OM, OM, CLOSED, 02/18/2011, 04/10/2013, DE, ROM-00023-13, INCINERATOR UPGRADE, 17850.00, 0, 12/07/2009
302158, 75 E 21ST ST BROOKLYN NY, 11226, 2020, 0, ZB210022OM, OM, CLOSED, 02/18/2011, 04/10/2013, DE, ROM-00023-13, VESTIBULE FRONT DOOR, 4125.00, 0, 09/30/2009
305240, 600 E 21ST ST BROOKLYN NY, 11226, 2020, 0, DR210056OM, OM, CLOSED, 06/11/2015, 04/26/2016, GR, ROM-00034-16, ELEVATOR, 312000.00, 312000.00, 01/31/2013
349715, 650 E 21ST ST BROOKLYN NY, 11226, 2019, 0, DP210001OM, OM, CLOSED, 04/01/2015, 09/01/2015, GP, ROM-00061-15, REWIRING, 51500.00, 50543.75, 11/20/2012
349715, 650 E 21ST ST BROOKLYN NY, 11226, 2019, 0, EU210089X, X, CLOSED, 09/20/2016, 01/09/2017, GP, RX-00001-17
309205, 31 E 21ST ST BROOKLYN NY, 11226, 2020, 0, YF210035X, X, CLOSED, 06/09/2010, 07/16/2010, CW, RXX-000811-18
301186, 50 E 21ST ST BROOKLYN NY, 11226, 2020, 0, WK210021OM, OM, CLOSED, 11/07/2008, 01/25/2010, GP, RISF-00144-15, BURNER, 68000.00, 68000.00, 03/07/2007
301186, 50 E 21ST ST BROOKLYN NY, 11226, 2020, 0, WK210021OM, OM, CLOSED, 11/07/2008, 01/25/2010, GP, RISF-00144-15, NEW ROOF, 46460.00, 46460.00, 05/24/2007
301186, 50 E 21ST ST BROOKLYN NY, 11226, 2020, 0, WK210021OM, OM, CLOSED, 11/07/2008, 01/25/2010, GP, RISF-00144-15, SECURITY SYSTEM, 5202.00, 5202.00, 02/23/2008
301186, 50 E 21ST ST BROOKLYN NY, 11226, 2020, 0, WK210021OM, OM, CLOSED, 11/07/2008, 01/25/2010, GP, RISF-00144-15, ENTRANCE DOOR, 2800.00, 2800.00, 06/08/2007
301186, 50 E 21ST ST BROOKLYN NY, 11226, 2020, 0, WK210021OM, OM, CLOSED, 11/07/2008, 01/25/2010, GP, RISF-00144-15, ELEVATOR, 91140.40, 91060.00, 04/07/2008
301186, 50 E 21ST ST BROOKLYN NY, 11226, 2020, 0, BM210032X, X, CLOSED, 01/10/2013, 02/22/2013, GR, RX-00002-13
337124, 100 E 21ST ST BROOKLYN NY, 11226, 2019, 0, AV210036X, X, CLOSED, 10/19/2012, 11/14/2012, GP, RX-00011-12
324473, 115 E 21ST ST BROOKLYN NY, 11226, 2020, 0, ZF210031OM, OM, CLOSED, 06/06/2011, 05/07/2012, GP, ROM-00030-12, ELEVATOR MODERNIZED, 70580.00, 66580.00, 10/23/2008
300557, 131 E 21ST ST BROOKLYN NY, 11226, 2020, 0, ZL210056OM, OM, CLOSED, 12/22/2011, 02/13/2012, GR, RRP-00006-14, 2 ELEVATORS, 295570.00, 295570.00, 02/02/2010
